scorer,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000
677,296.689,171.976,1.0,283.955,135.499,1.0,280.146,111.546,1.0,273.162,96.033,1.0,264.85,81.484,1.0,255.609,65.75,1.0,242.068,51.768,1.0,215.097,38.692,1.0,179.501,36.495,1.0,147.738,39.34,1.0,107.736,24.251,1.0,95.774,71.593,1.0,60.5,90.047,1.0,51.5,107.645,1.0,42.245,121.133,1.0,40.871,140.014,1.0,43.744,159.787,1.0,42.576,176.357,1.0,37.866,209.319,1.0,38.028,246.564,1.0,52.689,274.855,1.0,99.198,287.637,1.0
678,276.534,176.911,1.0,281.288,135.92,1.0,281.327,115.954,1.0,274.229,98.658,1.0,265.568,82.969,1.0,256.515,66.111,1.0,243.182,51.588,1.0,214.781,36.227,1.0,181.028,36.248,1.0,152.454,39.054,1.0,115.74,21.653,1.0,111.978,89.577,1.0,74.077,92.068,1.0,61.538,106.761,1.0,47.807,121.589,1.0,40.975,138.753,1.0,40.133,161.424,1.0,42.178,184.548,1.0,33.217,214.338,1.0,36.616,252.821,1.0,53.731,283.761,1.0,98.489,287.22,1.0
679,294.927,176.543,1.0,281.573,136.434,1.0,279.36,116.507,1.0,274.296,99.121,1.0,265.705,82.895,1.0,256.613,66.494,1.0,243.658,51.946,1.0,216.912,37.09,1.0,177.542,35.887,1.0,139.155,35.107,1.0,116.06,20.239,0.3479999899864197,126.61,92.579,1.0,88.031,92.418,1.0,73.006,106.892,1.0,56.238,121.301,1.0,47.65,136.929,1.0,43.352,159.928,1.0,38.553,183.479,1.0,35.58,216.427,1.0,38.028,252.87,1.0,53.178,282.909,1.0,95.008,287.276,1.0
680,279.556,176.164,0.9980000257492065,281.757,136.409,1.0,279.717,117.524,1.0,274.331,99.468,1.0,265.723,82.494,1.0,256.433,66.308,1.0,243.878,52.12,1.0,217.427,36.961,1.0,178.999,35.11,1.0,139.86,32.471,0.9990000128746033,108.027,20.083,0.19599999487400055,138.455,86.184,1.0,100.031,88.559,1.0,81.031,102.731,1.0,65.091,116.567,1.0,52.716,134.753,1.0,47.016,150.661,1.0,40.686,173.321,1.0,30.975,205.203,1.0,28.437,239.713,1.0,45.202,272.411,1.0,89.863,284.192,1.0
681,276.973,176.356,0.9819999933242798,281.194,135.336,1.0,280.982,115.727,1.0,274.192,99.032,1.0,265.651,82.807,1.0,257.211,66.184,1.0,243.608,51.639,1.0,217.472,36.87,1.0,190.339,33.923,1.0,164.529,37.242,0.5659999847412109,,,1.0,144.725,70.906,1.0,108.438,77.915,1.0,91.617,89.892,1.0,71.403,103.162,1.0,57.889,119.588,1.0,49.77,138.631,1.0,36.717,162.267,1.0,35.667,196.94,1.0,42.275,230.023,1.0,62.172,258.977,1.0,105.421,272.359,1.0
682,277.909,198.24,1.0,282.289,135.912,1.0,279.65,116.45,1.0,275.629,100.029,1.0,267.356,83.328,1.0,256.653,66.581,1.0,243.392,51.537,1.0,217.11,35.956,1.0,192.622,28.972,1.0,,,1.0,,,1.0,168.565,80.274,1.0,129.366,80.894,1.0,108.135,85.647,1.0,85.877,97.629,1.0,63.773,113.526,1.0,50.231,128.191,1.0,38.043,155.548,1.0,32.545,183.905,1.0,35.301,218.836,1.0,50.825,252.34,1.0,93.895,266.031,1.0
683,297.776,173.55,1.0,281.497,132.816,1.0,278.428,114.683,1.0,274.831,94.831,1.0,270.846,79.39,1.0,260.653,64.489,1.0,243.248,48.209,1.0,217.635,37.764,1.0,194.38,36.026,0.9629999995231628,,,1.0,,,1.0,183.961,83.5,1.0,150.694,82.627,1.0,126.542,91.201,1.0,106.294,96.943,1.0,83.397,111.005,1.0,64.58,125.594,1.0,48.142,144.003,1.0,36.437,179.617,1.0,29.715,210.855,1.0,39.565,244.896,1.0,78.115,266.81,1.0
684,246.771,174.411,0.9990000128746033,268.053,122.091,1.0,271.779,107.434,1.0,269.999,86.886,1.0,266.461,70.456,1.0,258.923,57.81,0.9959999918937683,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,207.556,79.082,1.0,171.363,81.711,1.0,151.691,84.482,1.0,131.35,99.387,1.0,103.558,107.214,1.0,80.474,120.073,1.0,65.775,140.448,1.0,47.559,169.636,1.0,36.711,201.751,1.0,39.916,234.28,1.0,69.614,268.163,1.0
685,,,1.0,255.28,129.977,1.0,268.596,114.206,1.0,271.42,96.957,1.0,274.079,75.818,1.0,277.939,60.47,1.0,260.664,43.149,0.7839999794960022,243.306,38.438,1.0,,,1.0,,,1.0,,,1.0,220.413,81.466,1.0,183.257,76.541,1.0,158.591,82.931,1.0,139.025,87.586,1.0,114.498,101.912,1.0,91.835,110.826,1.0,65.252,123.474,1.0,39.878,148.566,1.0,28.234,178.523,1.0,22.133,214.238,1.0,44.529,250.372,1.0
686,218.037,150.045,1.0,244.8,130.462,1.0,260.97,119.359,1.0,277.549,102.043,1.0,290.397,91.07,1.0,292.649,68.034,1.0,282.477,43.912,0.3630000054836273,259.783,38.34,1.0,,,1.0,,,1.0,,,1.0,227.063,77.449,1.0,186.926,71.119,1.0,165.477,70.907,1.0,139.703,75.146,1.0,109.686,88.087,1.0,91.487,97.37,1.0,66.931,108.767,1.0,37.534,124.414,1.0,16.76,156.685,1.0,7.199,187.186,1.0,,,1.0
687,216.835,140.51,1.0,240.619,127.929,1.0,262.971,119.677,1.0,279.837,108.139,1.0,291.152,94.028,1.0,298.913,74.344,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,234.871,67.425,0.47699999809265137,202.192,62.313,1.0,180.001,66.894,1.0,154.643,73.867,1.0,123.121,79.562,1.0,100.41,87.227,1.0,81.64,101.906,1.0,51.228,118.563,1.0,30.018,151.335,1.0,25.21,183.633,1.0,49.632,221.248,0.996999979019165
688,212.108,138.685,1.0,234.843,129.026,1.0,256.839,121.85,1.0,276.623,119.276,1.0,289.492,111.502,1.0,300.865,101.963,0.9950000047683716,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,249.362,49.38,0.9660000205039978,219.492,62.762,1.0,195.678,66.532,1.0,169.996,70.212,1.0,136.063,78.365,1.0,114.494,87.225,1.0,95.16,99.587,1.0,64.488,122.527,1.0,48.603,155.077,1.0,48.626,187.967,1.0,63.229,222.87,1.0
689,,,1.0,234.773,120.77,1.0,256.006,119.788,1.0,277.768,125.056,1.0,295.467,116.545,1.0,310.939,106.842,1.0,325.329,100.736,1.0,,,1.0,,,1.0,339.573,78.841,0.9869999885559082,,,1.0,,,1.0,235.577,64.869,1.0,211.638,65.699,1.0,186.478,69.22,1.0,148.568,77.431,1.0,128.817,86.278,1.0,104.792,97.917,1.0,75.159,118.813,1.0,62.251,151.335,1.0,57.281,183.468,1.0,69.086,216.917,1.0
690,215.817,140.452,0.7770000100135803,232.941,117.886,1.0,253.256,119.294,1.0,275.846,128.129,1.0,292.544,121.627,1.0,311.736,115.076,1.0,334.209,104.289,1.0,340.768,78.954,1.0,325.023,62.072,1.0,,,1.0,,,1.0,260.625,44.398,0.164000004529953,242.337,64.26,1.0,222.285,65.647,1.0,194.837,69.678,1.0,152.875,80.186,1.0,130.379,88.142,1.0,113.328,104.801,1.0,85.315,128.761,1.0,71.141,159.596,1.0,69.072,192.129,1.0,,,1.0
691,217.237,140.998,0.22699999809265137,229.331,121.909,1.0,251.92,122.043,1.0,275.883,131.238,1.0,293.43,123.649,1.0,311.829,115.123,1.0,325.11,107.343,1.0,342.789,78.224,1.0,323.519,62.117,1.0,,,1.0,,,1.0,,,1.0,238.06,64.604,1.0,221.876,60.178,1.0,194.418,67.116,1.0,152.295,78.455,1.0,134.138,90.658,1.0,113.323,98.361,1.0,85.791,115.843,1.0,64.179,146.932,1.0,59.128,182.108,1.0,73.117,218.761,1.0
692,,,1.0,221.637,122.747,1.0,244.245,129.249,1.0,265.429,131.88,1.0,290.59,123.022,1.0,309.993,113.393,1.0,327.321,107.372,1.0,343.864,76.113,1.0,322.747,48.453,1.0,282.512,36.155,1.0,,,1.0,254.097,44.222,0.6060000061988831,221.995,63.76,1.0,204.868,56.842,1.0,179.275,57.941,1.0,151.236,70.647,1.0,127.401,85.922,1.0,103.848,106.826,1.0,79.466,131.458,1.0,74.631,165.557,1.0,77.753,195.759,1.0,,,1.0
693,211.635,147.187,0.6610000133514404,229.895,122.913,1.0,252.729,131.399,1.0,275.444,129.668,1.0,296.952,122.543,1.0,314.06,116.056,1.0,335.262,104.516,1.0,346.283,77.846,1.0,322.465,48.807,1.0,282.836,35.098,1.0,,,1.0,,,1.0,207.418,63.172,1.0,192.941,57.335,1.0,163.639,59.337,1.0,136.613,77.641,1.0,116.328,87.202,1.0,92.254,104.172,1.0,80.905,134.571,1.0,78.974,168.018,1.0,92.553,197.562,1.0,124.099,224.535,1.0
694,212.844,142.095,0.9890000224113464,241.894,114.337,1.0,257.86,121.762,1.0,277.25,128.101,1.0,303.667,124.176,1.0,319.953,121.535,1.0,338.892,116.881,1.0,357.412,82.377,1.0,342.809,52.174,1.0,314.499,44.15,1.0,,,1.0,216.684,77.332,0.47600001096725464,193.278,66.809,1.0,177.106,61.459,1.0,152.979,71.953,1.0,130.03,82.01,1.0,112.245,88.172,1.0,94.011,106.533,1.0,71.603,133.383,1.0,73.137,168.24,1.0,87.304,193.489,1.0,121.967,225.382,1.0
695,201.873,140.658,0.11500000208616257,242.684,108.303,1.0,258.951,118.725,1.0,279.078,126.071,1.0,302.965,125.011,1.0,321.077,123.456,1.0,342.879,121.939,1.0,365.433,86.957,1.0,346.516,63.067,1.0,323.615,42.416,1.0,284.853,34.833,0.8830000162124634,214.212,77.006,0.8309999704360962,,,1.0,164.478,60.432,1.0,148.077,73.52,1.0,126.005,80.94,1.0,107.925,91.5,1.0,84.765,107.805,1.0,66.373,137.546,1.0,65.847,167.578,1.0,82.256,195.929,1.0,120.84,223.87,1.0
696,,,1.0,245.876,110.016,1.0,263.684,119.392,1.0,278.576,127.792,1.0,302.369,132.171,1.0,318.266,128.239,1.0,337.728,125.174,1.0,366.323,99.392,1.0,354.187,64.47,1.0,323.343,43.663,1.0,,,1.0,214.346,77.644,0.9929999709129333,179.165,68.184,1.0,158.451,69.116,1.0,140.505,71.317,1.0,119.143,83.234,1.0,101.792,92.844,1.0,79.746,113.049,1.0,63.331,139.232,1.0,64.346,171.587,1.0,85.646,198.824,1.0,125.545,222.303,1.0
697,,,1.0,252.097,111.831,1.0,267.794,120.775,1.0,281.852,130.139,1.0,303.803,132.958,1.0,316.81,132.892,1.0,338.549,129.745,1.0,365.129,102.704,1.0,347.355,64.342,1.0,332.702,51.249,1.0,,,1.0,216.128,77.171,0.9980000257492065,183.2,65.683,1.0,160.422,66.746,1.0,139.578,75.067,1.0,120.284,82.914,1.0,103.351,93.518,1.0,80.454,113.413,1.0,64.125,139.132,1.0,65.035,171.324,1.0,88.132,200.184,1.0,127.159,221.662,1.0
698,,,1.0,258.054,112.18,1.0,271.664,120.956,1.0,284.199,130.867,1.0,303.687,133.198,1.0,318.895,139.5,1.0,335.423,137.205,1.0,367.712,117.752,1.0,355.178,83.818,1.0,328.852,60.061,0.9980000257492065,,,1.0,219.782,85.443,1.0,186.007,66.46,1.0,161.543,66.242,1.0,138.915,74.904,1.0,119.749,81.835,1.0,99.656,91.879,1.0,79.198,110.313,1.0,63.889,134.932,1.0,61.856,167.506,1.0,79.736,205.625,1.0,115.745,222.106,1.0
699,233.063,85.48,1.0,265.101,114.663,1.0,273.568,126.82,1.0,289.308,131.934,1.0,307.098,135.496,1.0,322.865,143.479,1.0,339.151,141.529,1.0,367.079,116.749,1.0,354.844,81.912,1.0,340.543,69.353,0.9990000128746033,,,1.0,,,1.0,196.772,65.307,1.0,174.381,60.747,1.0,142.792,73.451,1.0,120.494,81.79,1.0,101.141,92.304,1.0,80.096,108.669,1.0,63.115,132.89,1.0,59.025,165.815,1.0,78.832,203.345,1.0,110.691,225.301,0.9629999995231628
700,214.906,141.988,0.9800000190734863,266.373,116.336,1.0,280.308,128.615,1.0,294.084,138.864,1.0,314.209,141.527,1.0,330.608,147.854,1.0,343.076,153.765,1.0,371.5,137.198,1.0,373.098,111.585,1.0,356.981,83.007,1.0,329.833,59.532,1.0,232.993,83.795,1.0,205.63,62.87,1.0,181.423,59.972,1.0,148.847,73.334,1.0,126.058,79.751,1.0,105.987,91.152,1.0,82.817,105.875,1.0,61.072,127.822,1.0,49.549,162.246,1.0,61.224,193.076,1.0,,,1.0
701,232.669,89.735,1.0,266.116,117.866,1.0,283.79,127.806,1.0,298.583,133.661,1.0,316.485,139.655,1.0,327.422,146.754,1.0,348.828,148.569,1.0,375.639,136.124,1.0,373.675,111.784,1.0,358.1,77.535,1.0,328.808,68.255,1.0,,,1.0,205.67,66.69,1.0,178.929,66.918,1.0,154.378,75.791,1.0,127.999,80.246,1.0,109.295,89.665,1.0,89.496,103.434,1.0,62.873,125.437,1.0,52.317,157.218,1.0,51.976,192.817,1.0,76.005,223.636,0.503000020980835
702,229.631,107.327,1.0,266.624,119.444,1.0,284.052,130.95,1.0,300.465,133.971,1.0,315.907,140.9,1.0,331.783,145.709,1.0,347.785,148.529,1.0,384.603,142.458,1.0,394.945,112.363,1.0,387.075,82.277,1.0,355.741,69.415,0.9390000104904175,,,1.0,209.539,67.401,1.0,181.626,68.292,1.0,156.565,75.236,1.0,131.541,81.11,1.0,112.12,88.194,1.0,90.384,102.677,1.0,62.691,124.481,1.0,51.037,157.387,1.0,50.843,193.473,1.0,75.675,223.619,0.5260000228881836
703,220.138,125.183,1.0,260.636,134.649,1.0,278.786,136.576,1.0,294.056,135.282,1.0,315.236,140.482,1.0,328.684,146.821,1.0,348.835,149.69,1.0,383.031,146.724,1.0,404.045,129.158,1.0,401.584,82.991,1.0,371.514,76.735,0.35600000619888306,231.979,76.908,0.8980000019073486,207.855,69.787,1.0,185.427,66.956,1.0,157.916,75.065,1.0,134.497,78.102,1.0,112.259,87.356,1.0,91.49,106.559,1.0,67.421,127.247,1.0,57.742,158.221,1.0,63.645,194.318,1.0,93.94,223.004,0.4129999876022339
704,212.943,133.137,1.0,253.936,135.559,1.0,271.515,139.306,1.0,292.399,141.96,1.0,307.602,143.244,1.0,326.025,145.616,1.0,351.655,146.687,1.0,383.359,146.776,1.0,410.19,130.505,1.0,426.631,102.2,1.0,389.614,79.363,1.0,229.293,75.321,0.8619999885559082,203.068,68.909,1.0,179.213,65.231,1.0,155.974,74.379,1.0,133.3,79.86,1.0,111.029,88.698,1.0,91.386,106.305,1.0,66.945,129.628,1.0,60.946,163.378,1.0,74.108,196.339,1.0,,,1.0
705,217.373,136.252,1.0,256.838,137.998,1.0,279.153,139.401,1.0,295.469,139.67,1.0,316.453,141.656,1.0,330.598,145.129,1.0,351.15,143.01,1.0,385.845,145.395,1.0,412.928,133.514,1.0,436.659,116.695,1.0,417.242,83.25,1.0,228.613,85.14,0.9359999895095825,208.19,79.858,1.0,187.26,73.603,1.0,159.356,71.822,1.0,134.017,80.399,1.0,114.185,85.279,1.0,86.759,102.724,1.0,60.015,120.099,1.0,47.597,150.177,1.0,49.53,188.796,1.0,67.639,212.898,0.9919999837875366
706,247.486,131.456,1.0,282.178,133.475,1.0,299.652,137.01,1.0,317.424,136.138,1.0,332.115,140.29,1.0,346.07,144.503,1.0,364.441,150.54,1.0,401.114,148.892,1.0,427.18,142.871,1.0,449.513,113.208,1.0,430.555,83.856,1.0,231.271,90.695,0.9850000143051147,204.574,83.145,1.0,187.919,75.289,1.0,159.461,77.55,1.0,134.624,80.985,1.0,114.34,87.342,1.0,90.334,100.01,1.0,62.307,116.122,1.0,48.575,147.226,1.0,49.075,182.596,1.0,69.883,214.766,1.0
707,261.48,99.871,1.0,296.446,126.638,1.0,310.933,135.259,1.0,325.024,138.112,1.0,340.523,140.992,1.0,355.981,147.713,1.0,367.587,152.147,1.0,402.241,162.963,1.0,435.747,158.27,1.0,456.8,129.367,1.0,446.148,90.071,1.0,,,1.0,227.13,84.761,1.0,203.851,74.913,1.0,172.426,73.445,1.0,144.633,82.706,1.0,123.894,87.842,1.0,97.791,98.575,1.0,69.76,115.482,1.0,48.235,147.102,1.0,50.328,181.958,1.0,70.395,214.203,1.0
708,264.271,98.665,1.0,298.256,123.492,1.0,316.816,134.216,1.0,331.094,139.996,1.0,347.85,146.432,1.0,362.942,153.553,1.0,367.601,160.212,1.0,401.651,172.254,1.0,437.682,167.244,1.0,462.702,141.853,1.0,455.351,99.826,1.0,,,1.0,234.442,76.956,1.0,207.651,72.079,1.0,178.075,77.827,1.0,152.713,86.465,1.0,127.568,89.011,1.0,104.612,99.188,1.0,76.22,109.901,1.0,53.734,133.643,1.0,47.331,168.178,1.0,58.297,206.982,1.0
709,,,1.0,297.826,124.196,1.0,318.631,136.898,1.0,335.839,141.656,1.0,352.904,148.186,1.0,360.544,151.834,1.0,377.337,156.65,1.0,411.174,170.972,1.0,445.034,169.176,1.0,466.139,137.887,1.0,454.673,100.823,1.0,264.021,99.202,1.0,234.981,78.098,1.0,208.479,74.482,1.0,186.737,76.846,1.0,159.969,86.927,1.0,138.423,90.661,1.0,112.736,94.255,1.0,81.938,106.197,1.0,56.361,127.808,1.0,46.114,166.673,1.0,59.642,204.715,1.0
710,,,1.0,294.218,121.399,1.0,313.202,134.657,1.0,327.131,144.023,1.0,347.373,150.328,1.0,356.685,152.643,1.0,376.621,159.45,1.0,410.049,170.91,1.0,444.072,169.241,1.0,467.069,138.697,1.0,457.361,101.193,1.0,263.398,90.604,1.0,233.542,71.071,1.0,207.375,70.511,1.0,181.496,76.008,1.0,156.752,81.054,1.0,137.476,85.429,1.0,115.434,87.603,1.0,83.147,86.197,1.0,51.016,101.126,1.0,33.164,137.298,1.0,45.335,180.622,1.0
711,,,1.0,289.412,109.649,1.0,304.688,122.686,1.0,318.62,133.311,1.0,335.05,139.971,1.0,351.036,149.37,1.0,370.981,155.879,1.0,404.051,163.993,1.0,437.767,165.26,1.0,464.775,145.635,1.0,466.46,101.69,1.0,256.95,86.353,1.0,226.047,69.964,1.0,203.165,71.591,1.0,178.815,76.289,1.0,152.735,80.457,1.0,133.922,84.449,1.0,112.282,89.122,1.0,78.869,94.382,1.0,50.719,113.5,1.0,39.112,150.551,1.0,55.45,193.147,1.0
712,,,1.0,293.595,95.467,1.0,303.107,112.347,1.0,315.945,124.845,1.0,332.068,138.539,1.0,344.722,152.922,1.0,368.404,160.689,1.0,401.296,163.263,1.0,433.035,155.018,1.0,457.681,126.191,1.0,456.805,84.013,1.0,261.692,85.979,1.0,223.239,72.021,1.0,202.476,72.861,1.0,178.712,78.036,1.0,151.938,82.32,1.0,133.063,84.23,1.0,110.225,86.588,1.0,77.267,92.059,1.0,48.729,112.982,1.0,36.304,148.017,1.0,53.099,187.753,1.0
713,,,1.0,289.8,90.177,1.0,302.86,104.824,1.0,311.949,122.787,1.0,330.921,135.919,1.0,345.38,151.967,1.0,364.926,165.426,1.0,397.297,171.809,1.0,428.602,173.272,1.0,459.82,155.511,1.0,469.566,109.602,1.0,259.727,72.48,1.0,221.961,74.258,1.0,200.822,75.459,1.0,175.535,78.308,1.0,150.199,81.809,1.0,131.293,81.89,1.0,108.494,84.453,1.0,76.292,88.253,1.0,47.691,105.485,1.0,31.968,141.291,1.0,47.011,183.337,1.0
714,,,1.0,292.959,88.849,1.0,304.29,106.033,1.0,314.992,120.667,1.0,331.981,135.657,1.0,345.445,151.524,1.0,364.299,165.293,1.0,397.112,166.053,1.0,429.135,164.983,1.0,457.537,147.126,1.0,473.574,105.454,1.0,260.206,69.419,1.0,220.92,69.825,1.0,201.167,73.807,1.0,179.469,80.279,1.0,153.396,81.657,1.0,134.525,81.965,1.0,112.101,83.266,1.0,78.231,86.87,1.0,47.792,103.35,1.0,32.023,139.317,1.0,44.933,181.203,1.0
715,,,1.0,277.385,85.687,1.0,293.833,100.251,1.0,310.356,116.782,1.0,328.331,133.218,1.0,345.837,150.301,1.0,365.071,164.114,1.0,398.265,168.595,1.0,427.683,168.512,1.0,457.747,152.658,1.0,473.822,108.431,1.0,250.368,68.205,1.0,217.086,69.326,1.0,197.394,74.167,1.0,175.969,81.402,1.0,151.178,83.324,1.0,133.714,81.914,1.0,111.994,83.007,1.0,78.268,86.919,1.0,47.751,103.373,1.0,32.042,139.511,1.0,45.606,181.43,1.0
716,,,1.0,264.743,71.363,1.0,285.095,86.672,1.0,308.815,111.478,1.0,321.953,131.534,1.0,338.312,144.826,1.0,356.715,158.234,1.0,389.294,167.173,1.0,422.913,168.947,1.0,451.817,155.665,1.0,469.863,114.156,1.0,237.082,57.33,1.0,204.897,68.956,1.0,185.457,71.152,1.0,164.073,76.596,1.0,142.674,78.894,1.0,126.461,78.822,1.0,106.389,83.017,1.0,70.972,87.695,1.0,41.592,104.985,1.0,25.826,137.676,1.0,46.033,181.071,1.0
717,,,1.0,249.468,69.802,1.0,269.641,77.75,1.0,291.979,102.346,1.0,310.132,122.253,1.0,331.011,139.068,1.0,345.461,156.003,1.0,368.522,174.853,1.0,403.338,184.791,1.0,436.158,181.215,1.0,464.963,154.416,1.0,219.928,53.3,1.0,186.824,66.857,1.0,168.705,69.316,1.0,151.261,75.752,1.0,132.425,81.847,1.0,115.757,82.639,1.0,95.874,87.201,1.0,60.003,87.631,1.0,33.315,107.471,1.0,24.824,139.013,1.0,38.569,180.802,1.0
718,,,1.0,235.722,67.758,1.0,257.546,77.326,1.0,281.112,98.732,1.0,299.571,117.9,1.0,312.613,131.655,1.0,330.686,150.53,1.0,353.54,171.193,1.0,379.831,189.097,1.0,418.785,189.478,1.0,450.116,179.185,1.0,205.885,55.864,0.9990000128746033,174.912,65.492,1.0,157.817,74.364,1.0,144.38,77.324,1.0,129.037,80.764,1.0,112.574,82.679,1.0,93.961,88.319,1.0,58.528,87.729,1.0,31.719,108.131,1.0,24.864,139.527,1.0,40.958,180.994,1.0
719,,,1.0,232.378,60.59,1.0,256.27,75.229,1.0,276.97,92.28,1.0,297.706,108.788,1.0,310.93,123.191,1.0,330.112,142.601,1.0,352.821,161.688,1.0,381.396,178.477,1.0,420.269,185.523,1.0,452.439,171.829,1.0,202.667,43.175,0.9950000047683716,171.9,68.273,1.0,158.175,71.534,1.0,143.016,78.008,1.0,126.942,79.489,1.0,112.068,83.131,1.0,92.594,89.062,1.0,59.693,87.036,1.0,31.887,106.661,1.0,25.276,138.14,1.0,41.067,180.669,1.0
720,,,1.0,232.303,58.0,1.0,249.949,71.423,1.0,272.963,90.217,1.0,290.874,104.527,1.0,305.843,122.029,1.0,318.949,136.051,1.0,344.044,158.184,1.0,370.972,176.873,1.0,405.665,187.942,1.0,442.207,173.887,1.0,203.46,43.04,0.9990000128746033,170.348,64.035,1.0,148.048,72.074,1.0,137.407,75.818,1.0,119.88,81.153,1.0,105.572,87.064,1.0,88.659,87.873,1.0,54.958,86.345,1.0,29.896,104.888,1.0,25.556,137.78,1.0,41.734,180.913,1.0
